지수,거래일자,지수명,종가,전일비,전일비(%),KSP200지수,KSP200등락,
DJI@DJI,20160809,다우 산업                                                                       ,18533.05,3.76,0.02,255.85,1.74,1
DJI@DJI,20160810,다우 산업                                                                       ,18495.66,37.39,-0.2,255.43,-0.42,1
DJI@DJI,20160811,다우 산업                                                                       ,18613.52,117.86,0.64,256.18,0.75,1
DJI@DJI,20160812,다우 산업                                                                       ,18576.47,37.05,-0.2,256.17,-0.01,1
DJI@DJI,20160815,다우 산업                                                                       ,18636.05,59.58,0.32,0,0,1
DJI@DJI,20160816,다우 산업                                                                       ,18552.02,84.03,-0.45,256.15,-0.02,1
DJI@DJI,20160817,다우 산업                                                                       ,18573.94,21.92,0.12,256.04,-0.11,1
DJI@DJI,20160818,다우 산업                                                                       ,18597.7,23.76,0.13,258.11,2.07,1
DJI@DJI,20160819,다우 산업                                                                       ,18552.57,45.13,-0.24,258.69,0.58,1
DJI@DJI,20160822,다우 산업                                                                       ,18529.42,23.15,-0.12,257.27,-1.42,1
DJI@DJI,20160823,다우 산업                                                                       ,18547.3,17.88,0.1,258.42,1.15,1
DJI@DJI,20160824,다우 산업                                                                       ,18481.48,65.82,-0.35,257.3,-1.12,1
DJI@DJI,20160825,다우 산업                                                                       ,18448.41,33.07,-0.18,257.26,-0.04,1
DJI@DJI,20160826,다우 산업                                                                       ,18395.4,53.01,-0.29,256.23,-1.03,1
DJI@DJI,20160829,다우 산업                                                                       ,18502.99,107.59,0.58,256.49,0.26,1
DJI@DJI,20160830,다우 산업                                                                       ,18454.3,48.69,-0.26,257.49,1,1
DJI@DJI,20160831,다우 산업                                                                       ,18400.88,53.42,-0.29,256.87,-0.62,1
DJI@DJI,20160901,다우 산업                                                                       ,18419.3,18.42,0.1,256.03,-0.84,1
DJI@DJI,20160902,다우 산업                                                                       ,18491.96,72.66,0.39,256.5,0.47,1
DJI@DJI,20160906,다우 산업                                                                       ,18538.12,46.16,0.25,260.93,1.29,1
DJI@DJI,20160907,다우 산업                                                                       ,18526.14,11.98,-0.06,260.31,-0.62,1
DJI@DJI,20160908,다우 산업                                                                       ,18479.91,46.23,-0.25,260.86,0.55,1
DJI@DJI,20160909,다우 산업                                                                       ,18085.45,394.46,-2.13,257.31,-3.55,1
DJI@DJI,20160912,다우 산업                                                                       ,18325.07,239.62,1.32,250.53,-6.78,1
DJI@DJI,20160913,다우 산업                                                                       ,18066.75,258.32,-1.41,251.77,1.24,1
DJI@DJI,20160914,다우 산업                                                                       ,18034.77,31.98,-0.18,0,0,1
DJI@DJI,20160915,다우 산업                                                                       ,18212.48,177.71,0.99,0,0,1
DJI@DJI,20160916,다우 산업                                                                       ,18123.8,88.68,-0.49,0,0,1
DJI@DJI,20160919,다우 산업                                                                       ,18120.17,3.63,-0.02,253.93,2.16,1
DJI@DJI,20160920,다우 산업                                                                       ,18129.96,9.79,0.05,255.09,1.16,1
DJI@DJI,20160921,다우 산업                                                                       ,18293.7,163.74,0.9,256.52,1.43,1
DJI@DJI,20160922,다우 산업                                                                       ,18392.46,98.76,0.54,258.34,1.82,1
DJI@DJI,20160923,다우 산업                                                                       ,18261.45,131.01,-0.71,258.37,0.03,1
DJI@DJI,20160926,다우 산업                                                                       ,18094.83,166.62,-0.91,257.48,-0.89,1
DJI@DJI,20160927,다우 산업                                                                       ,18228.3,133.47,0.74,259.57,2.09,1
